x,y,z
1.2,-1.2,1.37749e-05
1.3,-1.2,2.41775e-06
1.4,-1.2,3.53054e-07
1.5,-1.2,4.27413e-08
-1.5,-1.1,3.46424e-07
-1.4,-1.1,2.64384e-06
-1.3,-1.1,1.67061e-05
-1.2,-1.1,8.77504e-05
-1.1,-1.1,0.000385098
-1.0,-1.1,0.00142087
-0.9,-1.1,0.00444009
-0.8,-1.1,0.0118499
-0.7,-1.1,0.0272591
-0.6,-1.1,0.0545738
-0.5,-1.1,0.0960288
-0.4,-1.1,0.149928
-0.3,-1.1,0.209496
-0.2,-1.1,0.263893
-0.1,-1.1,0.301303
0.0,-1.1,0.312845
0.1,-1.1,0.295679
0.2,-1.1,0.254012
0.3,-1.1,0.197611
0.4,-1.1,0.138406
0.5,-1.1,0.0866166
0.6,-1.1,0.0480075
0.7,-1.1,0.0233407
0.8,-1.1,0.00985702
0.9,-1.1,0.00358119
1.0,-1.1,0.00110927
1.1,-1.1,0.000290555
1.2,-1.1,6.38994e-05
1.3,-1.1,1.17282e-05
1.4,-1.1,1.78778e-06
1.5,-1.1,2.25489e-07
-1.5,-1.0,1.52661e-06
-1.4,-1.0,1.11785e-05
-1.3,-1.0,6.76253e-05
-1.2,-1.0,0.000339401
-1.1,-1.0,0.00142087
-1.0,-1.0,0.00499527
-0.9,-1.0,0.0148668
-0.8,-1.0,0.037804
-0.7,-1.0,0.0829773
-0.6,-1.0,0.158933
-0.5,-1.0,0.268614
-0.4,-1.0,0.404947
-0.3,-1.0,0.549929
-0.2,-1.0,0.678375
-0.1,-1.0,0.764898
0.0,-1.0,0.791325
0.1,-1.0,0.751975
0.2,-1.0,0.655287
0.3,-1.0,0.521397
0.4,-1.0,0.376273
0.5,-1.0,0.244154
0.6,-1.0,0.141014
0.7,-1.0,0.0717072
0.8,-1.0,0.0317493
0.9,-1.0,0.0121084
1.0,-1.0,0.0039379
1.1,-1.0,0.00108232
1.2,-1.0,0.000249446
1.3,-1.0,4.78983e-05
1.4,-1.0,7.62317e-06
1.5,-1.0,1.00167e-06
-1.5,-0.9,5.69258e-06
-1.4,-0.9,4.00171e-05
-1.3,-0.9,0.000231856
-1.2,-0.9,0.001112
-1.1,-0.9,0.00444009
-1.0,-0.9,0.0148668
-0.9,-0.9,0.0421084
-0.8,-0.9,0.101917
-0.7,-0.9,0.213194
-0.6,-0.9,0.390173
-0.5,-0.9,0.632604
-0.4,-0.9,0.919832
-0.3,-0.9,1.21296
-0.2,-0.9,1.46434
-0.1,-0.9,1.62995
0.0,-0.9,1.67999
0.1,-0.9,1.60539
0.2,-0.9,1.41966
0.3,-0.9,1.15612
0.4,-0.9,0.860468
0.5,-0.9,0.57957
0.6,-0.9,0.349255
0.7,-0.9,0.185989
0.8,-0.9,0.0864375
0.9,-0.9,0.0346377
1.0,-0.9,0.0118358
1.1,-0.9,0.00341477
1.2,-0.9,0.000824866
1.3,-0.9,0.000165676
1.4,-0.9,2.75185e-05
1.5,-0.9,3.76462e-06
-1.5,-0.8,1.80593e-05
-1.4,-0.8,0.000122026
-1.3,-0.8,0.000677865
-1.2,-0.8,0.00310954
-1.1,-0.8,0.0118499
-1.0,-0.8,0.037804
-0.9,-0.8,0.101917
-0.8,-0.8,0.234773
-0.7,-0.8,0.467938
-0.6,-0.8,0.818031
-0.5,-0.8,1.272
-0.4,-0.8,1.7836
-0.3,-0.8,2.28371
-0.2,-0.8,2.69826
-0.1,-0.8,2.9651
0.0,-0.8,3.04483
0.1,-0.8,2.92583
0.2,-0.8,2.62546
0.3,-0.8,2.18824
0.4,-0.8,1.6798
0.5,-0.8,1.17469
0.6,-0.8,0.738784
0.7,-0.8,0.412127
0.8,-0.8,0.201084
0.9,-0.8,0.0846705
1.0,-0.8,0.0303924
1.1,-0.8,0.00920038
1.2,-0.8,0.00232767
1.3,-0.8,0.000488571
1.4,-0.8,8.45978e-05
1.5,-0.8,1.20342e-05
-1.5,-0.7,4.90234e-05
-1.4,-0.7,0.000319028
-1.3,-0.7,0.00170238
-1.2,-0.7,0.00748256
-1.1,-0.7,0.0272591
-1.0,-0.7,0.0829773
-0.9,-0.7,0.213194
-0.8,-0.7,0.467938
-0.7,-0.7,0.889572
-0.6,-0.7,1.48694
-0.5,-0.7,2.21974
-0.4,-0.7,3.00478
-0.3,-0.7,3.73958
-0.2,-0.7,4.32827
-0.1,-0.7,4.69853
0.0,-0.7,4.80792
0.1,-0.7,4.64443
0.2,-0.7,4.22611
0.3,-0.7,3.60151
0.4,-0.7,2.84846
0.5,-0.7,2.06588
0.6,-0.7,1.35462
0.7,-0.7,0.790803
0.8,-0.7,0.40467
0.9,-0.7,0.17884
1.0,-0.7,0.0673462
1.1,-0.7,0.0213592
1.2,-0.7,0.00565031
1.3,-0.7,0.00123715
1.4,-0.7,0.00022289
1.5,-0.7,3.29041e-05
-1.5,-0.6,0.000114548
-1.4,-0.6,0.000719919
-1.3,-0.6,0.00370051
-1.2,-0.6,0.0156278
-1.1,-0.6,0.0545738
-1.0,-0.6,0.158933
-0.9,-0.6,0.390173
-0.8,-0.6,0.818031
-0.7,-0.6,1.48694
-0.6,-0.6,2.38244
-0.5,-0.6,3.42312
-0.4,-0.6,4.48463
-0.3,-0.6,5.43769
-0.2,-0.6,6.17704
-0.1,-0.6,6.63213
0.0,-0.6,6.76521
0.1,-0.6,6.56609
0.2,-0.6,6.05016
0.3,-0.6,5.26129
0.4,-0.6,4.27708
0.5,-0.6,3.20903
0.6,-0.6,2.18828
0.7,-0.6,1.33355
0.8,-0.6,0.713916
0.9,-0.6,0.330313
1.0,-0.6,0.130156
1.1,-0.6,0.0431328
1.2,-0.6,0.0118981
1.3,-0.6,0.00270999
1.4,-0.6,0.000506594
1.5,-0.6,7.73969e-05
-1.5,-0.5,0.000231726
-1.4,-0.5,0.00141158
-1.3,-0.5,0.00701536
-1.2,-0.5,0.0285756
-1.1,-0.5,0.0960288
-1.0,-0.5,0.268614
-0.9,-0.5,0.632604
-0.8,-0.5,1.272
-0.7,-0.5,2.21974
-0.6,-0.5,3.42312
-0.5,-0.5,4.75313
-0.4,-0.5,6.0502
-0.3,-0.5,7.17219
-0.2,-0.5,8.01851
-0.1,-0.5,8.53001
0.0,-0.5,8.67831
0.1,-0.5,8.45621
0.2,-0.5,7.87465
0.3,-0.5,6.96728
0.4,-0.5,5.80078
0.5,-0.5,4.48466
0.6,-0.5,3.1674
0.7,-0.5,2.00675
0.8,-0.5,1.11939
0.9,-0.5,0.540049
1.0,-0.5,0.221787
1.1,-0.5,0.0764951
1.2,-0.5,0.0219177
1.3,-0.5,0.00517331
1.4,-0.5,0.000999726
1.5,-0.5,0.000157508
-1.5,-0.4,0.000408082
-1.4,-0.4,0.00242007
-1.3,-0.4,0.0116832
-1.2,-0.4,0.0461254
-1.1,-0.4,0.149928
-1.0,-0.4,0.404947
-0.9,-0.4,0.919832
-0.8,-0.4,1.7836
-0.7,-0.4,3.00478
-0.6,-0.4,4.48463
-0.5,-0.4,6.0502
-0.4,-0.4,7.51982
-0.3,-0.4,8.75276
-0.2,-0.4,9.66248
-0.1,-0.4,10.2048
0.0,-0.4,10.3611
0.1,-0.4,10.1269
0.2,-0.4,9.50898
0.3,-0.4,8.52999
0.4,-0.4,7.24113
0.5,-0.4,5.73933
0.6,-0.4,4.17571
0.7,-0.4,2.73525
0.8,-0.4,1.58098
0.9,-0.4,0.790987
1.0,-0.4,0.336742
1.1,-0.4,0.120247
1.2,-0.4,0.0356064
1.3,-0.4,0.00866723
1.4,-0.4,0.00172349
1.5,-0.4,0.000278799
-1.5,-0.3,0.00062864
-1.4,-0.3,0.00364824
-1.3,-0.3,0.0172035
-1.2,-0.3,0.0662203
-1.1,-0.3,0.209496
-1.0,-0.3,0.549929
-0.9,-0.3,1.21296
-0.8,-0.3,2.28371
-0.7,-0.3,3.73958
-0.6,-0.3,5.43769
-0.5,-0.3,7.17219
-0.4,-0.3,8.75276
-0.3,-0.3,10.0491
-0.2,-0.3,10.9909
-0.1,-0.3,11.5473
0.0,-0.3,11.707
0.1,-0.3,11.4676
0.2,-0.3,10.8328
0.3,-0.3,9.81664
0.4,-0.3,8.45619
0.5,-0.3,6.83225
0.6,-0.3,5.08834
0.7,-0.3,3.42303
0.8,-0.3,2.03614
0.9,-0.3,1.04924
1.0,-0.3,0.459963
1.1,-0.3,0.168956
1.2,-0.3,0.0513857
1.3,-0.3,0.0128245
1.4,-0.3,0.0026098
1.5,-0.3,0.000431253
-1.5,-0.2,0.000850458
-1.4,-0.2,0.00485823
-1.3,-0.2,0.0225193
-1.2,-0.2,0.0850882
-1.1,-0.2,0.263893
-1.0,-0.2,0.678375
-0.9,-0.2,1.46434
-0.8,-0.2,2.69826
-0.7,-0.2,4.32827
-0.6,-0.2,6.17704
-0.5,-0.2,8.01851
-0.4,-0.2,9.66248
-0.3,-0.2,10.9909
-0.2,-0.2,11.9471
-0.1,-0.2,12.5091
0.0,-0.2,12.67
0.1,-0.2,12.4286
0.2,-0.2,11.787
0.3,-0.2,10.7539
0.4,-0.2,9.35619
0.5,-0.2,7.66091
0.6,-0.2,5.80072
0.7,-0.2,3.97777
0.8,-0.2,2.41603
0.9,-0.2,1.2722
1.0,-0.2,0.569814
1.1,-0.2,0.213694
1.2,-0.2,0.0662796
1.3,-0.2,0.0168468
1.4,-0.2,0.00348675
1.5,-0.2,0.000585173
-1.5,-0.1,0.00101332
-1.4,-0.1,0.00573436
-1.3,-0.1,0.0263094
-1.2,-0.1,0.0983119
-1.1,-0.1,0.301303
-1.0,-0.1,0.764898
-0.9,-0.1,1.62995
-0.8,-0.1,2.9651
-0.7,-0.1,4.69853
-0.6,-0.1,6.63213
-0.5,-0.1,8.53001
-0.4,-0.1,10.2048
-0.3,-0.1,11.5473
-0.2,-0.1,12.5091
-0.1,-0.1,13.0729
0.0,-0.1,13.2343
0.1,-0.1,12.9923
0.2,-0.1,12.3483
0.3,-0.1,11.3084
0.4,-0.1,9.89399
0.5,-0.1,8.16341
0.6,-0.1,6.24101
0.7,-0.1,4.32827
0.8,-0.1,2.66171
0.9,-0.1,1.41975
1.0,-0.1,0.644129
1.1,-0.1,0.244582
1.2,-0.1,0.0767554
1.3,-0.1,0.0197239
1.4,-0.1,0.00412358
1.5,-0.1,0.000698482
-1.5,0.0,0.00106519
-1.4,0.0,0.0060115
-1.3,0.0,0.0274993
-1.2,0.0,0.102429
-1.1,0.0,0.312845
-1.0,0.0,0.791325
-0.9,0.0,1.67999
-0.8,0.0,3.04483
-0.7,0.0,4.80792
-0.6,0.0,6.76521
-0.5,0.0,8.67831
-0.4,0.0,10.3611
-0.3,0.0,11.707
-0.2,0.0,12.67
-0.1,0.0,13.2343
0.0,0.0,13.3957
0.1,0.0,13.1536
0.2,0.0,12.5091
0.3,0.0,11.4676
0.4,0.0,10.0491
0.5,0.0,8.30933
0.6,0.0,6.37001
0.7,0.0,4.43206
0.8,0.0,2.73528
0.9,0.0,1.46443
1.0,0.0,0.666875
1.1,0.0,0.25413
1.2,0.0,0.0800229
1.3,0.0,0.0206286
1.4,0.0,0.0043253
1.5,0.0,0.00073461
-1.5,0.1,0.000988323
-1.4,0.1,0.00560046
-1.3,0.1,0.025733
-1.2,0.1,0.0963117
-1.1,0.1,0.295679
-1.0,0.1,0.751975
-0.9,0.1,1.60539
-0.8,0.1,2.92583
-0.7,0.1,4.64443
-0.6,0.1,6.56609
-0.5,0.1,8.45621
-0.4,0.1,10.1269
-0.3,0.1,11.4676
-0.2,0.1,12.4286
-0.1,0.1,12.9923
0.0,0.1,13.1536
0.1,0.1,12.9117
0.2,0.1,12.2679
0.3,0.1,11.2289
0.4,0.1,9.81666
0.5,0.1,8.09083
0.6,0.1,6.17704
0.7,0.1,4.27699
0.8,0.1,2.62549
0.9,0.1,1.39784
1.0,0.1,0.633014
1.1,0.1,0.239933
1.2,0.1,0.075169
1.3,0.1,0.0192859
1.4,0.1,0.00402616
1.5,0.1,0.000681073
-1.5,0.2,0.000808812
-1.4,0.2,0.00463264
-1.3,0.2,0.021536
-1.2,0.2,0.081628
-1.1,0.2,0.254012
-1.0,0.2,0.655287
-0.9,0.2,1.41966
-0.8,0.2,2.62546
-0.7,0.2,4.22611
-0.6,0.2,6.05016
-0.5,0.2,7.87465
-0.4,0.2,9.50898
-0.3,0.2,10.8328
-0.2,0.2,11.787
-0.1,0.2,12.3483
0.0,0.2,12.5091
0.1,0.2,12.2679
0.2,0.2,11.6271
0.3,0.2,10.5964
0.4,0.2,9.20414
0.5,0.2,7.51981
0.6,0.2,5.6782
0.7,0.2,3.88128
0.8,0.2,2.34915
0.9,0.2,1.23248
1.0,0.2,0.550026
1.1,0.2,0.205552
1.2,0.2,0.0635432
1.3,0.2,0.0161015
1.4,0.2,0.00332301
1.5,0.2,0.000556237
-1.5,0.3,0.000582682
-1.4,0.3,0.00339468
-1.3,0.3,0.0160754
-1.2,0.3,0.0621603
-1.1,0.3,0.197611
-1.0,0.3,0.521397
-0.9,0.3,1.15612
-0.8,0.3,2.18824
-0.7,0.3,3.60151
-0.6,0.3,5.26129
-0.5,0.3,6.96728
-0.4,0.3,8.52999
-0.3,0.3,9.81664
-0.2,0.3,10.7539
-0.1,0.3,11.3084
0.0,0.3,11.4676
0.1,0.3,11.2289
0.2,0.3,10.5964
0.3,0.3,9.58563
0.4,0.3,8.23622
0.5,0.3,6.63215
0.6,0.3,4.91893
0.7,0.3,3.29339
0.8,0.3,1.94898
0.9,0.3,0.999015
1.0,0.3,0.435644
1.1,0.3,0.159212
1.2,0.3,0.04819
1.3,0.3,0.0119731
1.4,0.3,0.00242646
1.5,0.3,0.000399431
-1.5,0.4,0.000368388
-1.4,0.4,0.00219556
-1.3,0.4,0.0106567
-1.2,0.4,0.0423176
-1.1,0.4,0.138406
-1.0,0.4,0.376273
-0.9,0.4,0.860468
-0.8,0.4,1.6798
-0.7,0.4,2.84846
-0.6,0.4,4.27708
-0.5,0.4,5.80078
-0.4,0.4,7.24113
-0.3,0.4,8.45619
-0.2,0.4,9.35619
-0.1,0.4,9.89399
0.0,0.4,10.0491
0.1,0.4,9.81666
0.2,0.4,9.20414
0.3,0.4,8.23622
0.4,0.4,6.96729
0.5,0.4,5.4973
0.6,0.4,3.97786
0.7,0.4,2.58965
0.8,0.4,1.48697
0.9,0.4,0.738937
1.0,0.4,0.312482
1.1,0.4,0.110865
1.2,0.4,0.0326279
1.3,0.4,0.00789688
1.4,0.4,0.001562
1.5,0.4,0.000251442
-1.5,0.5,0.000203548
-1.4,0.5,0.0012473
-1.3,0.5,0.00623866
-1.2,0.5,0.025587
-1.1,0.5,0.0866166
-1.0,0.5,0.244154
-0.9,0.5,0.57957
-0.8,0.5,1.17469
-0.7,0.5,2.06588
-0.6,0.5,3.20903
-0.5,0.5,4.48466
-0.4,0.5,5.73933
-0.3,0.5,6.83225
-0.2,0.5,7.66091
-0.1,0.5,8.16341
0.0,0.5,8.30933
0.1,0.5,8.09083
0.2,0.5,7.51981
0.3,0.5,6.63215
0.4,0.5,5.4973
0.5,0.5,4.22623
0.6,0.5,2.96517
0.7,0.5,1.86482
0.8,0.5,1.03211
0.9,0.5,0.493986
1.0,0.5,0.201277
1.1,0.5,0.0688943
1.2,0.5,0.0195977
1.3,0.5,0.00459449
1.4,0.5,0.000882295
1.5,0.5,0.000138199
-1.5,0.6,9.78039e-05
-1.4,0.6,0.000618823
-1.3,0.6,0.00320389
-1.2,0.6,0.0136354
-1.1,0.6,0.0480075
-1.0,0.6,0.141014
-0.9,0.6,0.349255
-0.8,0.6,0.738784
-0.7,0.6,1.35462
-0.6,0.6,2.18828
-0.5,0.6,3.1674
-0.4,0.6,4.17571
-0.3,0.6,5.08834
-0.2,0.6,5.80072
-0.1,0.6,6.24101
0.0,0.6,6.37001
0.1,0.6,6.17704
0.2,0.6,5.6782
0.3,0.6,4.91893
0.4,0.6,3.97786
0.5,0.6,2.96517
0.6,0.6,2.00676
0.7,0.6,1.2128
0.8,0.6,0.643614
0.9,0.6,0.295148
1.0,0.6,0.115282
1.1,0.6,0.0378797
1.2,0.6,0.0103647
1.3,0.6,0.00234282
1.4,0.6,0.000434853
1.5,0.6,6.59991e-05
-1.5,0.7,4.06401e-05
-1.4,0.7,0.000266417
-1.3,0.7,0.00143284
-1.2,0.7,0.00635068
-1.1,0.7,0.0233407
-1.0,0.7,0.0717072
-0.9,0.7,0.185989
-0.8,0.7,0.412127
-0.7,0.7,0.790803
-0.6,0.7,1.33355
-0.5,0.7,2.00675
-0.4,0.7,2.73525
-0.3,0.7,3.42303
-0.2,0.7,3.97777
-0.1,0.7,4.32827
0.0,0.7,4.43206
0.1,0.7,4.27699
0.2,0.7,3.88128
0.3,0.7,3.29339
0.4,0.7,2.58965
0.5,0.7,1.86482
0.6,0.7,1.2128
0.7,0.7,0.701712
0.8,0.7,0.355729
0.9,0.7,0.155722
1.0,0.7,0.0580906
1.1,0.7,0.018256
1.2,0.7,0.0047874
1.3,0.7,0.0010396
1.4,0.7,0.000185853
1.5,0.7,2.7239e-05
-1.5,0.8,1.45184e-05
-1.4,0.8,9.8867e-05
-1.3,0.8,0.000553788
-1.2,0.8,0.00256279
-1.1,0.8,0.00985702
-1.0,0.8,0.0317493
-0.9,0.8,0.0864375
-0.8,0.8,0.201084
-0.7,0.8,0.40467
-0.6,0.8,0.713916
-0.5,0.8,1.11939
-0.4,0.8,1.58098
-0.3,0.8,2.03614
-0.2,0.8,2.41603
-0.1,0.8,2.66171
0.0,0.8,2.73528
0.1,0.8,2.62549
0.2,0.8,2.34915
0.3,0.8,1.94898
0.4,0.8,1.48697
0.5,0.8,1.03211
0.6,0.8,0.643614
0.7,0.8,0.355729
0.8,0.8,0.171893
0.9,0.8,0.0716692
1.0,0.8,0.0254751
1.1,0.8,0.00763869
1.2,0.8,0.00191496
1.3,0.8,0.000398464
1.4,0.8,6.84325e-05
1.5,0.8,9.66018e-06
-1.5,0.9,4.43288e-06
-1.4,0.9,3.14147e-05
-1.3,0.9,0.000183582
-1.2,0.9,0.000888462
-1.1,0.9,0.00358119
-1.0,0.9,0.0121084
-0.9,0.9,0.0346377
-0.8,0.9,0.0846705
-0.7,0.9,0.17884
-0.6,0.9,0.330313
-0.5,0.9,0.540049
-0.4,0.9,0.790987
-0.3,0.9,1.04924
-0.2,0.9,1.2722
-0.1,0.9,1.41975
0.0,0.9,1.46443
0.1,0.9,1.39784
0.2,0.9,1.23248
0.3,0.9,0.999015
0.4,0.9,0.738937
0.5,0.9,0.493986
0.6,0.9,0.295148
0.7,0.9,0.155722
0.8,0.9,0.0716692
0.9,0.9,0.0284358
1.0,0.9,0.00962083
1.1,0.9,0.00274893
1.2,0.9,0.000657838
1.3,0.9,0.000130951
1.4,0.9,2.15672e-05
1.5,0.9,2.92699e-06
-1.5,1.0,1.15021e-06
-1.4,1.0,8.49214e-06
-1.3,1.0,5.18229e-05
-1.2,1.0,0.000262473
-1.1,1.0,0.00110927
-1.0,1.0,0.0039379
-0.9,1.0,0.0118358
-0.8,1.0,0.0303924
-0.7,1.0,0.0673462
-0.6,1.0,0.130156
-0.5,1.0,0.221787
-0.4,1.0,0.336742
-0.3,1.0,0.459963
-0.2,1.0,0.569814
-0.1,1.0,0.644129
0.0,1.0,0.666875
0.1,1.0,0.633014
0.2,1.0,0.550026
0.3,1.0,0.435644
0.4,1.0,0.312482
0.5,1.0,0.201277
0.6,1.0,0.115282
0.7,1.0,0.0580906
0.8,1.0,0.0254751
0.9,1.0,0.00962083
1.0,1.0,0.00309828
1.1,1.0,0.000843346
1.2,1.0,0.00019255
1.3,1.0,3.66405e-05
1.4,1.0,5.78144e-06
1.5,1.0,7.53497e-07
-1.5,1.1,2.52283e-07
-1.4,1.1,1.94141e-06
-1.3,1.1,1.23747e-05
-1.2,1.1,6.5591e-05
-1.1,1.1,0.000290555
-1.0,1.1,0.00108232
-0.9,1.1,0.00341477
-0.8,1.1,0.00920038
-0.7,1.1,0.0213592
-0.6,1.1,0.0431328
-0.5,1.1,0.0764951
-0.4,1.1,0.120247
-0.3,1.1,0.168956
-0.2,1.1,0.213694
-0.1,1.1,0.244582
0.0,1.1,0.25413
0.1,1.1,0.239933
0.2,1.1,0.205552
0.3,1.1,0.159212
0.4,1.1,0.110865
0.5,1.1,0.0688943
0.6,1.1,0.0378797
0.7,1.1,0.018256
0.8,1.1,0.00763869
0.9,1.1,0.00274893
1.0,1.1,0.000843346
1.1,1.1,0.000218809
1.2,1.1,4.76753e-05
1.3,1.1,8.67204e-06
1.4,1.1,1.31058e-06
1.5,1.1,1.63949e-07
-1.5,1.2,4.65514e-08
-1.4,1.2,3.73351e-07
-1.3,1.2,2.48487e-06
-1.2,1.2,1.37749e-05
-1.1,1.2,6.38994e-05
-1.0,1.2,0.000249446
-0.9,1.2,0.000824866
-0.8,1.2,0.00232767
-0.7,1.2,0.00565031
-0.6,1.2,0.0118981
-0.5,1.2,0.0219177
-0.4,1.2,0.0356064
-0.3,1.2,0.0513857
-0.2,1.2,0.0662796
-0.1,1.2,0.0767554
0.0,1.2,0.0800229
0.1,1.2,0.075169
0.2,1.2,0.0635432
0.3,1.2,0.04819
0.4,1.2,0.0326279
0.5,1.2,0.0195977
0.6,1.2,0.0103647
0.7,1.2,0.0047874
0.8,1.2,0.00191496
0.9,1.2,0.000657838
1.0,1.2,0.00019255
1.1,1.2,4.76753e-05
1.2,1.2,9.92186e-06
1.3,1.2,1.72614e-06
1.4,1.2,2.49922e-07
1.5,1.2,3.00099e-08
-1.5,1.3,7.1963e-09
-1.4,1.3,6.01202e-08
-1.3,1.3,4.17472e-07
-1.2,1.3,2.41775e-06
-1.1,1.3,1.17282e-05
-1.0,1.3,4.78983e-05
-0.9,1.3,0.000165676
-0.8,1.3,0.000488571
-0.7,1.3,0.00123715
-0.6,1.3,0.00270999
-0.5,1.3,0.00517331
-0.4,1.3,0.00866723
-0.3,1.3,0.0128245
-0.2,1.3,0.0168468
-0.1,1.3,0.0197239
0.0,1.3,0.0206286
0.1,1.3,0.0192859
0.2,1.3,0.0161015
0.3,1.3,0.0119731
0.4,1.3,0.00789688
0.5,1.3,0.00459449
0.6,1.3,0.00234282
0.7,1.3,0.0010396
0.8,1.3,0.000398464
0.9,1.3,0.000130951
1.0,1.3,3.66405e-05
1.1,1.3,8.67204e-06
1.2,1.3,1.72614e-06
1.3,1.3,2.87518e-07
1.4,1.3,3.9912e-08
1.5,1.3,4.60243e-09
-1.5,1.4,9.28784e-10
-1.4,1.4,8.07544e-09
-1.3,1.4,5.84372e-08
-1.2,1.4,3.53054e-07
-1.1,1.4,1.78778e-06
-1.0,1.4,7.62317e-06
-0.9,1.4,2.75185e-05
-0.8,1.4,8.45978e-05
-0.7,1.4,0.00022289
-0.6,1.4,0.000506594
-0.5,1.4,0.000999726
-0.4,1.4,0.00172349
-0.3,1.4,0.0026098
-0.2,1.4,0.00348675
-0.1,1.4,0.00412358
0.0,1.4,0.0043253
0.1,1.4,0.00402616
0.2,1.4,0.00332301
0.3,1.4,0.00242646
0.4,1.4,0.001562
0.5,1.4,0.000882295
0.6,1.4,0.000434853
0.7,1.4,0.000185853
0.8,1.4,6.84325e-05
0.9,1.4,2.15672e-05
1.0,1.4,5.78144e-06
1.1,1.4,1.31058e-06
1.2,1.4,2.49922e-07
1.3,1.4,3.9912e-08
1.4,1.4,5.31779e-09
1.5,1.4,5.89389e-10
-1.5,1.5,9.98064e-11
-1.4,1.5,9.02078e-10
-1.3,1.5,6.79305e-09
-1.2,1.5,4.27413e-08
-1.1,1.5,2.25489e-07
-1.0,1.5,1.00167e-06
-0.9,1.5,3.76462e-06
-0.8,1.5,1.20342e-05
-0.7,1.5,3.29041e-05
-0.6,1.5,7.73969e-05
-0.5,1.5,0.000157508
-0.4,1.5,0.000278799
-0.3,1.5,0.000431253
-0.2,1.5,0.000585173
