x,y,z
-1.0,-1.1,0.195694
-0.9,-1.1,0.283102
-0.8,-1.1,0.392114
-0.7,-1.1,0.520603
-0.6,-1.1,0.663343
-0.5,-1.1,0.812066
-0.4,-1.1,0.95612
-0.3,-1.1,1.08365
-0.2,-1.1,1.18317
-0.1,-1.1,1.24513
0.0,-1.1,1.26338
0.1,-1.1,1.23609
0.2,-1.1,1.16601
0.3,-1.1,1.06004
0.4,-1.1,0.928246
0.5,-1.1,0.782328
0.6,-1.1,0.634011
0.7,-1.1,0.493552
0.8,-1.1,0.368642
0.9,-1.1,0.263875
1.0,-1.1,0.180797
1.1,-1.1,0.11843
1.2,-1.1,0.0740806
1.3,-1.1,0.0442004
1.4,-1.1,0.0251279
1.5,-1.1,0.013596
-1.5,-1.0,0.0239031
-1.4,-1.0,0.0434852
-1.3,-1.0,0.0753057
-1.2,-1.0,0.124282
-1.1,-1.0,0.195694
-1.0,-1.0,0.294347
-0.9,-1.0,0.423442
-0.8,-1.0,0.583361
-0.7,-1.0,0.770637
-0.6,-1.0,0.977421
-0.5,-1.0,1.19168
-0.4,-1.0,1.3982
-0.3,-1.0,1.5803
-0.2,-1.0,1.72194
-0.1,-1.0,1.80994
0.0,-1.0,1.83584
0.1,-1.0,1.79712
0.2,-1.0,1.69754
0.3,-1.0,1.54663
0.4,-1.0,1.35832
0.5,-1.0,1.14893
0.6,-1.0,0.935027
0.7,-1.0,0.731306
0.8,-1.0,0.549016
0.9,-1.0,0.395119
1.0,-1.0,0.272251
1.1,-1.0,0.179371
1.2,-1.0,0.11286
1.3,-1.0,0.0677359
1.4,-1.0,0.0387341
1.5,-1.0,0.0210795
-1.5,-0.9,0.035368
-1.4,-0.9,0.0639858
-1.3,-0.9,0.110184
-1.2,-0.9,0.180815
-1.1,-0.9,0.283102
-1.0,-0.9,0.423442
-0.9,-0.9,0.60584
-0.8,-0.9,0.830281
-0.7,-0.9,1.09143
-0.6,-0.9,1.37802
-0.5,-0.9,1.67333
-0.4,-0.9,1.95657
-0.3,-0.9,2.20527
-0.2,-0.9,2.3981
-0.1,-0.9,2.51764
0.0,-0.9,2.55279
0.1,-0.9,2.50023
0.2,-0.9,2.36491
0.3,-0.9,2.15936
0.4,-0.9,1.90196
0.5,-0.9,1.61453
0.6,-0.9,1.3194
0.7,-0.9,1.03672
0.8,-0.9,0.782201
0.9,-0.9,0.565926
1.0,-0.9,0.39209
1.1,-0.9,0.259781
1.2,-0.9,0.164384
1.3,-0.9,0.0992209
1.4,-0.9,0.0570586
1.5,-0.9,0.0312243
-1.5,-0.8,0.0500454
-1.4,-0.8,0.0900657
-1.3,-0.8,0.154269
-1.2,-0.8,0.251796
-1.1,-0.8,0.392114
-1.0,-0.8,0.583361
-0.9,-0.8,0.830281
-0.8,-0.8,1.13214
-0.7,-0.8,1.48114
-0.6,-0.8,1.86186
-0.5,-0.8,2.25199
-0.4,-0.8,2.62433
-0.3,-0.8,2.94992
-0.2,-0.8,3.20154
-0.1,-0.8,3.3572
0.0,-0.8,3.40292
0.1,-0.8,3.33455
0.2,-0.8,3.15829
0.3,-0.8,2.8899
0.4,-0.8,2.55267
0.5,-0.8,2.17447
0.6,-0.8,1.78417
0.7,-0.8,1.4082
0.8,-0.8,1.06764
0.9,-0.8,0.776384
1.0,-0.8,0.540743
1.1,-0.8,0.360201
1.2,-0.8,0.229163
1.3,-0.8,0.139068
1.4,-0.8,0.0804
1.5,-0.8,0.0442278
-1.5,-0.7,0.0677798
-1.4,-0.7,0.121391
-1.3,-0.7,0.206895
-1.2,-0.7,0.335999
-1.1,-0.7,0.520603
-1.0,-0.7,0.770637
-0.9,-0.7,1.09143
-0.8,-0.7,1.48114
-0.7,-0.7,1.92898
-0.6,-0.7,2.41469
-0.5,-0.7,2.90972
-0.4,-0.7,3.37991
-0.3,-0.7,3.7894
-0.2,-0.7,4.10486
-0.1,-0.7,4.29959
0.0,-0.7,4.35672
0.1,-0.7,4.27127
0.2,-0.7,4.0507
0.3,-0.7,3.71403
0.4,-0.7,3.28959
0.5,-0.7,2.81155
0.6,-0.7,2.31579
0.7,-0.7,1.8356
0.8,-0.7,1.39806
0.9,-0.7,1.02157
1.0,-0.7,0.715052
1.1,-0.7,0.478717
1.2,-0.7,0.306106
1.3,-0.7,0.186695
1.4,-0.7,0.10847
1.5,-0.7,0.059958
-1.5,-0.6,0.0879398
-1.4,-0.6,0.156806
-1.3,-0.6,0.266055
-1.2,-0.6,0.430103
-1.1,-0.6,0.663343
-1.0,-0.6,0.977421
-0.9,-0.6,1.37802
-0.8,-0.6,1.86186
-0.7,-0.6,2.41469
-0.6,-0.6,3.01099
-0.5,-0.6,3.61561
-0.4,-0.6,4.18728
-0.3,-0.6,4.6832
-0.2,-0.6,5.06408
-0.1,-0.6,5.2987
0.0,-0.6,5.36747
0.1,-0.6,5.26461
0.2,-0.6,4.99876
0.3,-0.6,4.59205
0.4,-0.6,4.07765
0.5,-0.6,3.49594
0.6,-0.6,2.88982
0.7,-0.6,2.29968
0.8,-0.6,1.75895
0.9,-0.6,1.29099
1.0,-0.6,0.907754
1.1,-0.6,0.610535
1.2,-0.6,0.392198
1.3,-0.6,0.240297
1.4,-0.6,0.14024
1.5,-0.6,0.0778587
-1.5,-0.5,0.109386
-1.4,-0.5,0.194296
-1.3,-0.5,0.328361
-1.2,-0.5,0.528687
-1.1,-0.5,0.812066
-1.0,-0.5,1.19168
-0.9,-0.5,1.67333
-0.8,-0.5,2.25199
-0.7,-0.5,2.90972
-0.6,-0.5,3.61561
-0.5,-0.5,4.32801
-0.4,-0.5,4.99873
-0.3,-0.5,5.57849
-0.2,-0.5,6.0225
-0.1,-0.5,6.29548
0.0,-0.5,6.37542
0.1,-0.5,6.25584
0.2,-0.5,5.94643
0.3,-0.5,5.47208
0.4,-0.5,4.87032
0.5,-0.5,4.18727
0.6,-0.5,3.47245
0.7,-0.5,2.77315
0.8,-0.5,2.12916
0.9,-0.5,1.5689
1.0,-0.5,1.10765
1.1,-0.5,0.748031
1.2,-0.5,0.482486
1.3,-0.5,0.296808
1.4,-0.5,0.173905
1.5,-0.5,0.0969199
-1.5,-0.4,0.130539
-1.4,-0.4,0.231115
-1.3,-0.4,0.389281
-1.2,-0.4,0.624633
-1.1,-0.4,0.95612
-1.0,-0.4,1.3982
-0.9,-0.4,1.95657
-0.8,-0.4,2.62433
-0.7,-0.4,3.37991
-0.6,-0.4,4.18728
-0.5,-0.4,4.99873
-0.4,-0.4,5.75988
-0.3,-0.4,6.41571
-0.2,-0.4,6.9167
-0.1,-0.4,7.22419
0.0,-0.4,7.31415
0.1,-0.4,7.17956
0.2,-0.4,6.83094
0.3,-0.4,6.29547
0.4,-0.4,5.61436
0.5,-0.4,4.83868
0.6,-0.4,4.02382
0.7,-0.4,3.22331
0.8,-0.4,2.48284
0.9,-0.4,1.83572
1.0,-0.4,1.30051
1.1,-0.4,0.881338
1.2,-0.4,0.570441
1.3,-0.4,0.352112
1.4,-0.4,0.206996
1.5,-0.4,0.115736
-1.5,-0.3,0.149549
-1.4,-0.3,0.264089
-1.3,-0.3,0.443639
-1.2,-0.3,0.709916
-1.1,-0.3,1.08365
-1.0,-0.3,1.5803
-0.9,-0.3,2.20527
-0.8,-0.3,2.94992
-0.7,-0.3,3.7894
-0.6,-0.3,4.6832
-0.5,-0.3,5.57849
-0.4,-0.3,6.41571
-0.3,-0.3,7.13516
-0.2,-0.3,7.68362
-0.1,-0.3,8.01975
0.0,-0.3,8.11803
0.1,-0.3,7.97099
0.2,-0.3,7.5898
0.3,-0.3,7.00339
0.4,-0.3,6.25583
0.5,-0.3,5.40213
0.6,-0.3,4.50249
0.7,-0.3,3.61566
0.8,-0.3,2.79237
0.9,-0.3,2.0702
1.0,-0.3,1.4707
1.1,-0.3,0.999454
1.2,-0.3,0.64868
1.3,-0.3,0.401495
1.4,-0.3,0.236653
1.5,-0.3,0.132657
-1.5,-0.2,0.164554
-1.4,-0.2,0.290047
-1.3,-0.2,0.486308
-1.2,-0.2,0.776664
-1.1,-0.2,1.18317
-1.0,-0.2,1.72194
-0.9,-0.2,2.3981
-0.8,-0.2,3.20154
-0.7,-0.2,4.10486
-0.6,-0.2,5.06408
-0.5,-0.2,6.0225
-0.4,-0.2,6.9167
-0.3,-0.2,7.68362
-0.2,-0.2,8.26735
-0.1,-0.2,8.62471
0.0,-0.2,8.72915
0.1,-0.2,8.57289
0.2,-0.2,8.16755
0.3,-0.2,7.54326
0.4,-0.2,6.74609
0.5,-0.2,5.83389
0.6,-0.2,4.87035
0.7,-0.2,3.9181
0.8,-0.2,3.03174
0.9,-0.2,2.25211
1.0,-0.2,1.60316
1.1,-0.2,1.09167
1.2,-0.2,0.709953
1.3,-0.2,0.440283
1.4,-0.2,0.260012
1.5,-0.2,0.146021
-1.5,-0.1,0.17397
-1.4,-0.1,0.306305
-1.3,-0.1,0.512983
-1.2,-0.1,0.818309
-1.1,-0.1,1.24513
-1.0,-0.1,1.80994
-0.9,-0.1,2.51764
-0.8,-0.1,3.3572
-0.7,-0.1,4.29959
-0.6,-0.1,5.2987
-0.5,-0.1,6.29548
-0.4,-0.1,7.22419
-0.3,-0.1,8.01975
-0.2,-0.1,8.62471
-0.1,-0.1,8.99483
0.0,-0.1,9.10296
0.1,-0.1,8.94117
0.2,-0.1,8.52132
0.3,-0.1,7.87421
0.4,-0.1,7.04708
0.5,-0.1,6.09943
0.6,-0.1,5.09703
0.7,-0.1,4.10487
0.8,-0.1,3.17988
0.9,-0.1,2.36494
1.0,-0.1,1.6855
1.1,-0.1,1.14912
1.2,-0.1,0.748198
1.3,-0.1,0.46454
1.4,-0.1,0.274647
1.5,-0.1,0.154409
-1.5,0.0,0.176754
-1.4,0.0,0.311109
-1.3,0.0,0.520858
-1.2,0.0,0.830591
-1.1,0.0,1.26338
-1.0,0.0,1.83584
-0.9,0.0,2.55279
-0.8,0.0,3.40292
-0.7,0.0,4.35672
-0.6,0.0,5.36747
-0.5,0.0,6.37542
-0.4,0.0,7.31415
-0.3,0.0,8.11803
-0.2,0.0,8.72915
-0.1,0.0,9.10296
0.0,0.0,9.21216
0.1,0.0,9.04877
0.2,0.0,8.62471
0.3,0.0,7.97099
0.4,0.0,7.13517
0.5,0.0,6.1772
0.6,0.0,5.16349
0.7,0.0,4.15969
0.8,0.0,3.2234
0.9,0.0,2.39813
1.0,0.0,1.70974
1.1,0.0,1.16605
1.2,0.0,0.759479
1.3,0.0,0.471702
1.4,0.0,0.278973
1.5,0.0,0.15689
-1.5,0.1,0.172593
-1.4,0.1,0.30393
-1.3,0.1,0.509089
-1.2,0.1,0.812232
-1.1,0.1,1.23609
-1.0,0.1,1.79712
-0.9,0.1,2.50023
-0.8,0.1,3.33455
-0.7,0.1,4.27127
-0.6,0.1,5.26461
-0.5,0.1,6.25584
-0.4,0.1,7.17956
-0.3,0.1,7.97099
-0.2,0.1,8.57289
-0.1,0.1,8.94117
0.0,0.1,9.04877
0.1,0.1,8.88777
0.2,0.1,8.47001
0.3,0.1,7.82619
0.4,0.1,7.00339
0.5,0.1,6.06086
0.6,0.1,5.06409
0.7,0.1,4.07771
0.8,0.1,3.15832
0.9,0.1,2.34851
1.0,0.1,1.6735
1.1,0.1,1.14074
1.2,0.1,0.742617
1.3,0.1,0.460998
1.4,0.1,0.272509
1.5,0.1,0.153182
-1.5,0.2,0.161956
-1.4,0.2,0.285556
-1.3,0.2,0.478934
-1.2,0.2,0.76514
-1.1,0.2,1.16601
-1.0,0.2,1.69754
-0.9,0.2,2.36491
-0.8,0.2,3.15829
-0.7,0.2,4.0507
-0.6,0.2,4.99876
-0.5,0.2,5.94643
-0.4,0.2,6.83094
-0.3,0.2,7.5898
-0.2,0.2,8.16755
-0.1,0.2,8.52132
0.0,0.2,8.62471
0.1,0.2,8.47001
0.2,0.2,8.06877
0.3,0.2,7.45089
0.4,0.2,6.66215
0.5,0.2,5.75989
0.6,0.2,4.80724
0.7,0.2,3.86616
0.8,0.2,2.99058
0.9,0.2,2.2208
1.0,0.2,1.58034
1.1,0.2,1.07577
1.2,0.2,0.699372
1.3,0.2,0.433578
1.4,0.2,0.25597
1.5,0.2,0.143706
-1.5,0.3,0.14601
-1.4,0.3,0.257958
-1.3,0.3,0.433545
-1.2,0.3,0.694102
-1.1,0.3,1.06004
-1.0,0.3,1.54663
-0.9,0.3,2.15936
-0.8,0.3,2.8899
-0.7,0.3,3.71403
-0.6,0.3,4.59205
-0.5,0.3,5.47208
-0.4,0.3,6.29547
-0.3,0.3,7.00339
-0.2,0.3,7.54326
-0.1,0.3,7.87421
0.0,0.3,7.97099
0.1,0.3,7.82619
0.2,0.3,7.45089
0.3,0.3,6.8737
0.4,0.3,6.1382
0.5,0.3,5.29868
0.6,0.3,4.41449
0.7,0.3,3.54342
0.8,0.3,2.7353
0.9,0.3,2.0269
1.0,0.3,1.43922
1.1,0.3,0.977577
1.2,0.3,0.634168
1.3,0.3,0.392323
1.4,0.3,0.231137
1.5,0.3,0.129506
-1.5,0.4,0.126419
-1.4,0.4,0.223954
-1.3,0.4,0.377453
-1.2,0.4,0.606036
-1.1,0.4,0.928246
-1.0,0.4,1.35832
-0.9,0.4,1.90196
-0.8,0.4,2.55267
-0.7,0.4,3.28959
-0.6,0.4,4.07765
-0.5,0.4,4.87032
-0.4,0.4,5.61436
-0.3,0.4,6.25583
-0.2,0.4,6.74609
-0.1,0.4,7.04708
0.0,0.4,7.13517
0.1,0.4,7.00339
0.2,0.4,6.66215
0.3,0.4,6.1382
0.4,0.4,5.47207
0.5,0.4,4.71392
0.6,0.4,3.91805
0.7,0.4,3.1368
0.8,0.4,2.41475
0.9,0.4,1.78426
1.0,0.4,1.26324
1.1,0.4,0.855535
1.2,0.4,0.553386
1.3,0.4,0.34137
1.4,0.4,0.200558
1.5,0.4,0.11207
-1.5,0.5,0.105065
-1.4,0.5,0.186755
-1.3,0.5,0.315853
-1.2,0.5,0.508934
-1.1,0.5,0.782328
-1.0,0.5,1.14893
-0.9,0.5,1.61453
-0.8,0.5,2.17447
-0.7,0.5,2.81155
-0.6,0.5,3.49594
-0.5,0.5,4.18727
-0.4,0.5,4.83868
-0.3,0.5,5.40213
-0.2,0.5,5.83389
-0.1,0.5,6.09943
0.0,0.5,6.1772
0.1,0.5,6.06086
0.2,0.5,5.75989
0.3,0.5,5.29868
0.4,0.5,4.71392
0.5,0.5,4.05064
0.6,0.5,3.3571
0.7,0.5,2.67923
0.8,0.5,2.05557
0.9,0.5,1.51354
1.0,0.5,1.06774
1.1,0.5,0.720526
1.2,0.5,0.464389
1.3,0.5,0.285458
1.4,0.5,0.167131
1.5,0.5,0.0930776
-1.5,0.6,0.0837613
-1.4,0.6,0.14948
-1.3,0.6,0.253844
-1.2,0.6,0.410722
-1.1,0.6,0.634011
-1.0,0.6,0.935027
-0.9,0.6,1.3194
-0.8,0.6,1.78417
-0.7,0.6,2.31579
-0.6,0.6,2.88982
-0.5,0.6,3.47245
-0.4,0.6,4.02382
-0.3,0.6,4.50249
-0.2,0.6,4.87035
-0.1,0.6,5.09703
0.0,0.6,5.16349
0.1,0.6,5.06409
0.2,0.6,4.80724
0.3,0.6,4.41449
0.4,0.6,3.91805
0.5,0.6,3.3571
0.6,0.6,2.77313
0.7,0.6,2.20514
0.8,0.6,1.68527
0.9,0.6,1.23586
1.0,0.6,0.868228
1.1,0.6,0.583436
1.2,0.6,0.374459
1.3,0.6,0.229228
1.4,0.6,0.133665
1.5,0.6,0.074147
-1.5,0.7,0.0640113
-1.4,0.7,0.114749
-1.3,0.7,0.195762
-1.2,0.7,0.318229
-1.1,0.7,0.493552
-1.0,0.7,0.731306
-0.9,0.7,1.03672
-0.8,0.7,1.4082
-0.7,0.7,1.8356
-0.6,0.7,2.29968
-0.5,0.7,2.77315
-0.4,0.7,3.22331
-0.3,0.7,3.61566
-0.2,0.7,3.9181
-0.1,0.7,4.10487
0.0,0.7,4.15969
0.1,0.7,4.07771
0.2,0.7,3.86616
0.3,0.7,3.54342
0.4,0.7,3.1368
0.5,0.7,2.67923
0.6,0.7,2.20514
0.7,0.7,1.74645
0.8,0.7,1.32897
0.9,0.7,0.970182
1.0,0.7,0.678426
1.1,0.7,0.453753
1.2,0.7,0.28986
1.3,0.7,0.176615
1.4,0.7,0.102515
1.5,0.7,0.0566139
-1.5,0.8,0.046854
-1.4,0.8,0.0844084
-1.3,0.8,0.144729
-1.2,0.8,0.236474
-1.1,0.8,0.368642
-1.0,0.8,0.549016
-0.9,0.8,0.782201
-0.8,0.8,1.06764
-0.7,0.8,1.39806
-0.6,0.8,1.75895
-0.5,0.8,2.12916
-0.4,0.8,2.48284
-0.3,0.8,2.79237
-0.2,0.8,3.03174
-0.1,0.8,3.17988
0.0,0.8,3.2234
0.1,0.8,3.15832
0.2,0.8,2.99058
0.3,0.8,2.7353
0.4,0.8,2.41475
0.5,0.8,2.05557
0.6,0.8,1.68527
0.7,0.8,1.32897
0.8,0.8,1.00661
0.9,0.8,0.731277
1.0,0.8,0.508801
1.1,0.8,0.338569
1.2,0.8,0.215173
1.3,0.8,0.130441
1.4,0.8,0.0753343
1.5,0.8,0.0413991
-1.5,0.9,0.0328204
-1.4,0.9,0.0594415
-1.3,0.9,0.102473
-1.2,0.9,0.168347
-1.1,0.9,0.263875
-1.0,0.9,0.395119
-0.9,0.9,0.565926
-0.8,0.9,0.776384
-0.7,0.9,1.02157
-0.6,0.9,1.29099
-0.5,0.9,1.5689
-0.4,0.9,1.83572
-0.3,0.9,2.0702
-0.2,0.9,2.25211
-0.1,0.9,2.36494
0.0,0.9,2.39813
0.1,0.9,2.34851
0.2,0.9,2.2208
0.3,0.9,2.0269
0.4,0.9,1.78426
0.5,0.9,1.51354
0.6,0.9,1.23586
0.7,0.9,0.970182
0.8,0.9,0.731277
0.9,0.9,0.52853
1.0,0.9,0.365784
1.1,0.9,0.242085
1.2,0.9,0.153015
1.3,0.9,0.0922558
1.4,0.9,0.0529946
1.5,0.9,0.0289689
-1.5,1.0,0.0219817
-1.4,1.0,0.0400354
-1.3,1.0,0.0694118
-1.2,1.0,0.114688
-1.1,1.0,0.180797
-1.0,1.0,0.272251
-0.9,1.0,0.39209
-0.8,1.0,0.540743
-0.7,1.0,0.715052
-0.6,1.0,0.907754
-0.5,1.0,1.10765
-0.4,1.0,1.30051
-0.3,1.0,1.4707
-0.2,1.0,1.60316
-0.1,1.0,1.6855
0.0,1.0,1.70974
0.1,1.0,1.6735
0.2,1.0,1.58034
0.3,1.0,1.43922
0.4,1.0,1.26324
0.5,1.0,1.06774
0.6,1.0,0.868228
0.7,1.0,0.678426
0.8,1.0,0.508801
0.9,1.0,0.365784
1.0,1.0,0.251756
1.1,1.0,0.165678
1.2,1.0,0.104124
1.3,1.0,0.06242
1.4,1.0,0.035653
1.5,1.0,0.0193806
-1.5,1.1,0.0140639
-1.4,1.1,0.0257648
-1.3,1.1,0.0449345
-1.2,1.1,0.0746853
-1.1,1.1,0.11843
-1.0,1.1,0.179371
-0.9,1.1,0.259781
-0.8,1.1,0.360201
-0.7,1.1,0.478717
-0.6,1.1,0.610535
-0.5,1.1,0.748031
-0.4,1.1,0.881338
-0.3,1.1,0.999454
-0.2,1.1,1.09167
-0.1,1.1,1.14912
0.0,1.1,1.16605
0.1,1.1,1.14074
0.2,1.1,1.07577
0.3,1.1,0.977577
0.4,1.1,0.855535
0.5,1.1,0.720526
0.6,1.1,0.583436
0.7,1.1,0.453753
0.8,1.1,0.338569
0.9,1.1,0.242085
1.0,1.1,0.165678
1.1,1.1,0.1084
1.2,1.1,0.0677257
1.3,1.1,0.0403604
1.4,1.1,0.0229175
1.5,1.1,0.0123854
-1.5,1.2,0.00858788
-1.4,1.2,0.0158276
-1.3,1.2,0.0277713
-1.2,1.2,0.0464384
-1.1,1.2,0.0740806
-1.0,1.2,0.11286
-0.9,1.2,0.164384
-0.8,1.2,0.229163
-0.7,1.2,0.306106
-0.6,1.2,0.392198
-0.5,1.2,0.482486
-0.4,1.2,0.570441
-0.3,1.2,0.64868
-0.2,1.2,0.709953
-0.1,1.2,0.748198
0.0,1.2,0.759479
0.1,1.2,0.742617
0.2,1.2,0.699372
0.3,1.2,0.634168
0.4,1.2,0.553386
0.5,1.2,0.464389
0.6,1.2,0.374459
0.7,1.2,0.28986
0.8,1.2,0.215173
0.9,1.2,0.153015
1.0,1.2,0.104124
1.1,1.2,0.0677257
1.2,1.2,0.0420602
1.3,1.2,0.0249142
1.4,1.2,0.0140615
1.5,1.2,0.00755393
-1.5,1.3,0.00500053
-1.4,1.3,0.00927259
-1.3,1.3,0.0163699
-1.2,1.3,0.027541
-1.1,1.3,0.0442004
-1.0,1.3,0.0677359
-0.9,1.3,0.0992209
-0.8,1.3,0.139068
-0.7,1.3,0.186695
-0.6,1.3,0.240297
-0.5,1.3,0.296808
-0.4,1.3,0.352112
-0.3,1.3,0.401495
-0.2,1.3,0.440283
-0.1,1.3,0.46454
0.0,1.3,0.471702
0.1,1.3,0.460998
0.2,1.3,0.433578
0.3,1.3,0.392323
0.4,1.3,0.34137
0.5,1.3,0.285458
0.6,1.3,0.229228
0.7,1.3,0.176615
0.8,1.3,0.130441
0.9,1.3,0.0922558
1.0,1.3,0.06242
1.1,1.3,0.0403604
1.2,1.3,0.0249142
1.3,1.3,0.0146678
1.4,1.3,0.00822784
1.5,1.3,0.00439314
-1.5,1.4,0.00277405
-1.4,1.4,0.00517581
-1.3,1.4,0.00919398
-1.2,1.4,0.0155631
-1.1,1.4,0.0251279
-1.0,1.4,0.0387341
-0.9,1.4,0.0570586
-0.8,1.4,0.0804
-0.7,1.4,0.10847
-0.6,1.4,0.14024
-0.5,1.4,0.173905
-0.4,1.4,0.206996
-0.3,1.4,0.236653
-0.2,1.4,0.260012
-0.1,1.4,0.274647
0.0,1.4,0.278973
0.1,1.4,0.272509
0.2,1.4,0.25597
0.3,1.4,0.231137
0.4,1.4,0.200558
0.5,1.4,0.167131
0.6,1.4,0.133665
0.7,1.4,0.102515
0.8,1.4,0.0753343
0.9,1.4,0.0529946
1.0,1.4,0.035653
1.1,1.4,0.0229175
1.2,1.4,0.0140615
1.3,1.4,0.00822784
1.4,1.4,0.00458698
1.5,1.4,0.0024341
-1.5,1.5,0.00146481
-1.4,1.5,0.00274997
-1.3,1.5,0.00491502
-1.2,1.5,0.00837069
-1.1,1.5,0.013596
-1.0,1.5,0.0210795
-0.9,1.5,0.0312243
-0.8,1.5,0.0442278
-0.7,1.5,0.059958
-0.6,1.5,0.0778587
-0.5,1.5,0.0969199
-0.4,1.5,0.115736
-0.3,1.5,0.132657
-0.2,1.5,0.146021
-0.1,1.5,0.154409
0.0,1.5,0.15689
0.1,1.5,0.153182
0.2,1.5,0.143706
0.3,1.5,0.129506
0.4,1.5,0.11207
0.5,1.5,0.0930776
0.6,1.5,0.074147
0.7,1.5,0.0566139
0.8,1.5,0.0413991
0.9,1.5,0.0289689
1.0,1.5,0.0193806
1.1,1.5,0.0123854
1.2,1.5,0.00755393
1.3,1.5,0.00439314
1.4,1.5,0.0024341
1.5,1.5,0.00128372
